student_id,school_year,grade_level,section,assessment_quarter,mathematics_grade,english_grade,science_grade,filipino_grade,araling_panlipunan_grade,esp_grade,mapeh_grade,tle_grade,general_average,failed_subjects,present_days,absent_days,late_days,excused_absences,attendance_rate,behavior_core_value,behavior_indicator,behavior_teacher_rating,behavior_quarter,teacher_remarks,intervention_type,intervention_date,intervention_reason,intervention_outcome,improved_after_intervention,risk_status,absent_percentage,late_percentage,high_grade_count,has_intervention,number_of_interventions,risk_label
ST-0623,2024-2025,Grade 5,B,2,79.13,80.17,81.57,74.64,65.77,66.66,75.23,89.37,76.57,1,100,0,0,1,100.0,Compassion,Shows respect to teachers and peers,RO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.0,0,1,1,0
ST-0624,2024-2025,Grade 9,D,1,69.15,74.43,59.54,50.0,50.0,61.48,50.0,52.95,58.44,3,95,5,1,1,93.25,Integrity,Displays kindness and empathy,NO,1,Needs follow-up on attendance and punctuality,Parent/Guardian Conference,2025-01-15,Need for academic support and monitoring,Worsened,False,At Risk,4.99999999995,0.99999999999,0,1,1,1
ST-0625,2025-2026,Grade 8,B,1,81.19,78.73,74.02,69.33,85.45,78.65,59.38,70.31,74.63,2,99,1,1,1,98.25,Respect,Demonstrates effort and perseverance,RO,1,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,0,1,1,1
ST-0626,2024-2025,Grade 10,B,2,84.95,77.25,74.11,79.15,75.27,81.05,80.87,85.57,79.78,0,100,0,1,1,99.5,Responsibility,Shows respect to teachers and peers,AO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,0,1,1,0
ST-0627,2024-2025,Grade 8,D,1,66.72,82.1,86.21,79.13,80.45,80.71,92.62,81.78,81.21,0,100,0,2,0,99.0,Excellence,Shows respect to teachers and peers,SO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0628,2024-2025,Grade 7,A,4,85.6,70.28,72.92,75.69,90.21,84.0,78.31,71.23,78.53,0,99,1,0,0,98.75,Responsibility,Demonstrates effort and perseverance,AO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,1,1,1,0
ST-0629,2025-2026,Grade 6,D,1,80.44,75.67,81.68,76.05,84.38,76.68,81.63,74.31,78.85,1,100,0,1,0,99.5,Excellence,Completes assignments on time,SO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,0,1,1,0
ST-0630,2025-2026,Grade 8,A,2,90.17,82.75,89.57,85.59,88.34,93.7,83.7,73.74,85.95,0,100,0,1,0,99.5,Excellence,Demonstrates effort and perseverance,AO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,2,1,1,0
ST-0631,2025-2026,Grade 10,A,2,59.65,70.33,74.03,50.0,60.17,55.61,60.17,50.0,60.0,3,95,5,3,1,92.25,Responsibility,Demonstrates effort and perseverance,NO,2,Shows potential but needs more consistency,Parent/Guardian Conference,2025-02-15,Parent/guardian concern about performance,Ongoing,,At Risk,4.99999999995,2.99999999997,0,1,1,1
ST-0632,2025-2026,Grade 6,B,2,77.65,70.2,72.35,70.73,77.53,87.4,97.93,82.55,79.54,0,94,6,0,2,92.5,Respect,Displays kindness and empathy,NO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,5.99999999994,0.0,1,1,1,1
ST-0633,2024-2025,Grade 7,A,4,73.33,60.54,75.38,72.56,69.37,78.6,72.53,68.1,71.3,2,99,1,0,1,98.75,Respect,Practices honesty,NO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,0,1,1,0
ST-0634,2025-2026,Grade 7,C,3,83.98,82.34,83.58,87.3,83.96,96.85,70.03,82.03,83.76,0,100,0,2,0,99.0,Compassion,Shows respect to teachers and peers,SO,3,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0635,2024-2025,Grade 10,C,2,53.62,63.07,67.65,62.38,62.96,51.74,67.81,62.15,61.42,3,95,5,2,1,92.75,Respect,Completes assignments on time,NO,2,Demonstrates positive effort in class,Tutoring,2025-02-15,Parent/guardian concern about performance,Improved,False,At Risk,4.99999999995,1.99999999998,0,1,1,1
ST-0636,2024-2025,Grade 5,D,3,85.29,84.58,82.83,69.78,62.7,84.75,88.4,83.43,80.22,0,93,7,5,3,88.75,Respect,Shows respect to teachers and peers,RO,3,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,6.99999999993,4.99999999995,0,1,1,1
ST-0637,2024-2025,Grade 10,A,1,65.99,76.51,79.71,81.31,78.58,75.82,76.88,74.69,76.19,0,99,1,2,1,97.75,Respect,Demonstrates effort and perseverance,NO,1,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.99999999999,1.99999999998,0,1,1,1
ST-0638,2025-2026,Grade 6,C,2,86.32,70.87,75.54,77.71,77.74,86.06,73.75,78.39,78.3,0,99,1,0,3,98.75,Responsibility,Completes assignments on time,AO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,0,1,1,0
ST-0639,2024-2025,Grade 4,B,4,74.73,62.8,82.34,83.29,78.06,76.2,76.45,77.59,76.43,1,99,1,0,1,98.75,Integrity,Shows respect to teachers and peers,SO,4,Shows potential but needs more consistency,Academic Monitoring,2025-04-15,Parent/guardian concern about performance,Improved,True,At Risk,0.99999999999,0.0,0,1,1,1
ST-0640,2024-2025,Grade 10,A,2,86.14,68.86,71.82,89.47,98.35,90.88,87.57,100.0,86.64,0,99,1,0,0,98.75,Excellence,Completes assignments on time,AO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,3,1,1,0
ST-0641,2024-2025,Grade 7,D,4,74.47,80.4,81.15,79.36,82.3,99.67,92.95,82.26,84.07,0,100,0,0,0,100.0,Excellence,Demonstrates effort and perseverance,RO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,0.0,2,1,1,0
ST-0642,2025-2026,Grade 4,B,2,74.66,92.7,98.36,85.77,58.65,83.92,83.03,82.97,82.51,0,100,0,1,1,99.5,Compassion,Demonstrates effort and perseverance,RO,2,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,2,1,1,0
ST-0643,2025-2026,Grade 10,D,4,72.01,70.7,80.7,69.49,82.39,66.84,91.22,86.99,77.54,0,100,0,2,1,99.0,Responsibility,Displays kindness and empathy,SO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0644,2024-2025,Grade 6,A,3,100.0,80.33,96.88,95.13,87.29,81.18,89.64,72.21,87.83,0,100,0,1,1,99.5,Respect,Demonstrates effort and perseverance,AO,3,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,3,1,1,0
ST-0645,2024-2025,Grade 7,A,4,79.7,73.55,92.26,76.23,74.93,81.02,77.01,71.51,78.28,0,100,0,0,1,100.0,Respect,Displays kindness and empathy,AO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.0,1,1,1,0
ST-0646,2025-2026,Grade 7,A,2,96.7,85.9,84.74,75.52,84.13,74.5,92.12,93.17,85.85,0,100,0,1,1,99.5,Responsibility,Shows respect to teachers and peers,AO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,3,1,1,0
ST-0647,2025-2026,Grade 10,D,1,68.49,77.58,92.47,78.11,79.48,85.96,80.17,89.97,81.53,0,100,0,2,0,99.0,Respect,Shows respect to teachers and peers,RO,1,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0648,2025-2026,Grade 10,B,1,73.14,69.78,85.74,77.13,72.57,63.54,84.07,77.68,75.46,1,99,1,1,1,98.25,Respect,Practices honesty,NO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,0,1,1,0
ST-0649,2024-2025,Grade 8,C,1,60.41,78.31,80.44,67.23,87.95,61.52,69.06,66.16,71.38,2,100,0,1,1,99.5,Integrity,Practices honesty,SO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.0,0.99999999999,0,1,1,1
ST-0650,2025-2026,Grade 7,B,1,87.67,71.54,74.34,76.7,77.38,80.69,91.33,71.95,78.95,0,99,1,2,1,97.75,Excellence,Shows respect to teachers and peers,NO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,1,1,1,0
ST-0651,2024-2025,Grade 7,C,1,92.5,94.46,68.97,95.45,86.07,99.07,75.25,86.57,87.29,0,93,7,2,0,90.25,Respect,Shows respect to teachers and peers,NO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,6.99999999993,1.99999999998,4,1,1,1
ST-0652,2024-2025,Grade 4,D,1,65.97,78.57,50.0,64.43,66.78,75.34,56.24,76.45,66.72,3,99,1,0,1,98.75,Excellence,Displays kindness and empathy,RO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,0.99999999999,0.0,0,1,1,1
ST-0653,2024-2025,Grade 10,D,3,84.27,78.91,80.6,85.23,86.44,85.77,84.34,82.48,83.5,0,100,0,2,1,99.0,Respect,Completes assignments on time,AO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,0,1,1,0
ST-0654,2025-2026,Grade 10,B,1,71.36,86.23,72.92,94.2,83.91,70.59,70.54,86.92,79.58,0,99,1,0,1,98.75,Excellence,Completes assignments on time,AO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,1,1,1,0
ST-0655,2025-2026,Grade 7,A,3,78.66,66.6,75.16,68.99,66.22,54.91,66.9,81.16,69.82,3,100,0,2,0,99.0,Responsibility,Shows respect to teachers and peers,SO,3,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,0.0,1.99999999998,0,1,1,1
ST-0656,2024-2025,Grade 7,B,1,77.19,76.44,66.5,89.86,70.32,91.09,72.8,77.94,77.77,0,99,1,1,2,98.25,Responsibility,Shows respect to teachers and peers,RO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,1,1,1,1
ST-0657,2024-2025,Grade 6,D,4,72.67,82.61,86.04,96.63,71.79,82.86,100.0,71.21,82.98,0,100,0,2,1,99.0,Responsibility,Demonstrates effort and perseverance,SO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,2,1,1,0
ST-0658,2025-2026,Grade 8,C,2,68.22,70.74,77.89,75.73,65.12,66.23,86.49,69.19,72.45,2,100,0,1,0,99.5,Excellence,Practices honesty,NO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.0,0.99999999999,0,1,1,1
ST-0659,2025-2026,Grade 7,B,2,72.3,69.52,55.02,54.98,60.42,71.79,68.57,73.8,65.8,3,99,1,2,1,97.75,Responsibility,Displays kindness and empathy,RO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.99999999999,1.99999999998,0,1,1,1
ST-0660,2024-2025,Grade 7,A,3,79.11,70.39,72.02,62.48,69.57,65.31,79.87,70.44,71.15,1,94,6,1,1,92.0,Responsibility,Displays kindness and empathy,AO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,5.99999999994,0.99999999999,0,1,1,1
ST-0661,2024-2025,Grade 10,C,3,75.9,78.64,62.96,64.08,67.6,88.07,63.56,55.69,69.56,3,94,6,4,3,90.5,Responsibility,Displays kindness and empathy,SO,3,Shows potential but needs more consistency,Parent/Guardian Conference,2025-03-15,Parent/guardian concern about performance,Not Yet Evaluated,True,At Risk,5.99999999994,3.99999999996,0,1,1,1
ST-0662,2025-2026,Grade 5,C,4,78.9,87.53,72.47,82.91,64.52,80.9,70.84,67.66,75.72,1,99,1,2,0,97.75,Respect,Practices honesty,RO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.99999999999,1.99999999998,0,1,1,1
ST-0663,2025-2026,Grade 7,C,1,81.05,89.26,89.84,83.83,71.57,73.04,96.72,74.57,82.48,0,100,0,2,1,99.0,Responsibility,Demonstrates effort and perseverance,SO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0664,2024-2025,Grade 6,A,1,74.06,83.62,79.59,85.24,80.67,75.3,94.51,72.49,80.69,0,96,4,5,2,92.5,Compassion,Shows respect to teachers and peers,SO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,3.99999999996,4.99999999995,1,1,1,1
ST-0665,2025-2026,Grade 10,B,1,58.52,73.09,78.65,66.62,56.45,66.28,56.31,57.79,64.21,3,99,1,0,0,98.75,Excellence,Practices honesty,SO,1,Demonstrates positive effort in class,Mentoring,2025-01-15,Need for academic support and monitoring,Ongoing,False,At Risk,0.99999999999,0.0,0,1,1,1
ST-0666,2024-2025,Grade 6,D,4,92.59,94.76,62.18,84.03,90.37,82.47,78.23,76.2,82.6,0,100,0,1,1,99.5,Compassion,Completes assignments on time,SO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,3,1,1,0
ST-0667,2024-2025,Grade 6,A,1,94.74,96.98,86.75,83.91,87.76,79.18,88.48,97.26,89.38,0,100,0,2,0,99.0,Respect,Displays kindness and empathy,RO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,3,1,1,0
ST-0668,2024-2025,Grade 5,A,3,74.57,78.3,85.33,84.35,85.93,73.48,73.95,87.76,80.46,0,93,7,2,1,90.25,Responsibility,Practices honesty,NO,3,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,6.99999999993,1.99999999998,0,1,1,1
ST-0669,2025-2026,Grade 9,C,4,67.96,71.54,69.8,84.7,50.68,63.83,71.33,74.33,69.27,3,94,6,4,0,90.5,Excellence,Shows respect to teachers and peers,AO,4,Shows potential but needs more consistency,Parent/Guardian Conference,2025-04-15,Parent/guardian concern about performance,Ongoing,True,At Risk,5.99999999994,3.99999999996,0,1,1,1
ST-0670,2025-2026,Grade 9,A,1,83.4,90.93,75.45,89.66,82.16,74.41,79.78,70.41,80.77,0,100,0,0,0,100.0,Compassion,Demonstrates effort and perseverance,AO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,0.0,1,1,1,0
ST-0671,2025-2026,Grade 5,D,2,77.47,78.71,86.9,73.74,68.87,91.43,74.79,81.51,79.18,0,100,0,1,0,99.5,Integrity,Completes assignments on time,AO,2,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,1,1,1,0
ST-0672,2025-2026,Grade 9,B,2,70.78,77.03,86.96,95.55,86.28,83.43,94.19,98.3,86.56,0,99,1,0,0,98.75,Integrity,Displays kindness and empathy,AO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,3,1,1,0
ST-0673,2024-2025,Grade 9,C,2,63.35,93.17,81.23,62.61,70.87,77.12,85.23,75.84,76.18,0,99,1,4,1,96.75,Responsibility,Practices honesty,RO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,0.99999999999,3.99999999996,1,1,1,1
ST-0674,2024-2025,Grade 4,C,3,71.82,85.35,97.59,96.81,72.95,77.09,86.49,85.51,84.2,0,99,1,1,0,98.25,Excellence,Practices honesty,AO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,2,1,1,0
ST-0675,2025-2026,Grade 9,A,2,71.52,76.3,86.14,78.46,89.96,94.3,83.06,78.16,82.24,0,99,1,1,1,98.25,Responsibility,Shows respect to teachers and peers,RO,2,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,1,1,1,0
ST-0676,2025-2026,Grade 10,D,4,77.29,85.66,80.21,69.03,74.62,89.42,87.55,92.25,82.0,0,100,0,0,1,100.0,Respect,Completes assignments on time,SO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.0,1,1,1,0
ST-0677,2025-2026,Grade 6,B,4,81.05,83.48,98.89,91.66,88.16,91.19,84.64,68.85,85.99,0,99,1,0,0,98.75,Excellence,Displays kindness and empathy,SO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,3,1,1,0
ST-0678,2024-2025,Grade 6,B,4,85.82,62.9,56.4,67.46,89.37,86.04,69.53,79.3,74.6,2,100,0,1,1,99.5,Responsibility,Shows respect to teachers and peers,RO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,0,1,1,0
ST-0679,2025-2026,Grade 7,B,1,72.68,78.68,77.96,75.24,74.75,76.09,82.77,82.29,77.56,1,99,1,1,0,98.25,Responsibility,Shows respect to teachers and peers,SO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,0,1,1,1
ST-0680,2024-2025,Grade 7,D,3,58.6,63.21,64.7,59.25,65.36,66.03,58.13,61.54,62.1,3,96,4,5,3,92.5,Respect,Demonstrates effort and perseverance,NO,3,Improving steadily in class participation,Mentoring,2025-03-15,Frequent absences and missing assignments,Ongoing,False,At Risk,3.99999999996,4.99999999995,0,1,1,1
ST-0681,2025-2026,Grade 6,D,1,77.56,70.34,72.44,92.27,67.68,74.32,83.23,75.39,76.65,0,100,0,0,0,100.0,Excellence,Displays kindness and empathy,NO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.0,0.0,1,1,1,1
ST-0682,2025-2026,Grade 10,B,2,78.98,80.89,74.39,77.83,85.23,86.24,68.9,79.15,78.95,0,100,0,0,1,100.0,Respect,Practices honesty,SO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.0,0,1,1,0
ST-0683,2024-2025,Grade 7,B,2,64.98,74.29,78.75,58.08,64.6,59.88,73.11,82.09,69.47,3,100,0,0,0,100.0,Integrity,Practices honesty,RO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.0,0.0,0,1,1,1
ST-0684,2025-2026,Grade 6,D,3,85.81,77.92,81.63,100.0,91.04,84.47,89.36,82.16,86.55,0,99,1,1,0,98.25,Excellence,Shows respect to teachers and peers,AO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,2,1,1,0
ST-0685,2024-2025,Grade 4,D,2,82.76,86.59,68.91,76.03,83.04,68.68,75.9,80.45,77.8,1,100,0,2,1,99.0,Responsibility,Demonstrates effort and perseverance,RO,2,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,0.0,1.99999999998,0,1,1,1
ST-0686,2025-2026,Grade 7,A,2,70.32,62.4,87.77,65.06,63.25,70.05,67.08,71.38,69.66,3,100,0,0,0,100.0,Compassion,Practices honesty,SO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.0,0.0,0,1,1,1
ST-0687,2025-2026,Grade 8,C,4,67.36,73.29,73.27,50.0,59.98,69.14,59.97,69.23,65.28,3,94,6,0,2,92.5,Compassion,Practices honesty,RO,4,Demonstrates positive effort in class,Counseling,2025-04-15,Low attendance and poor engagement,Worsened,True,Not At Risk,5.99999999994,0.0,0,1,1,0
ST-0688,2025-2026,Grade 4,C,3,70.19,80.64,81.52,78.99,79.89,74.88,82.84,94.06,80.38,0,96,4,4,2,93.0,Compassion,Demonstrates effort and perseverance,RO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,3.99999999996,3.99999999996,1,1,1,1
ST-0689,2025-2026,Grade 5,A,3,82.38,74.41,87.66,67.98,88.03,78.54,63.47,66.33,76.1,0,95,5,3,0,92.25,Integrity,Practices honesty,RO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,4.99999999995,2.99999999997,0,1,1,1
ST-0690,2025-2026,Grade 4,D,4,67.38,79.42,78.4,93.82,79.19,71.19,83.21,90.9,80.44,0,96,4,3,1,93.5,Excellence,Practices honesty,RO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,3.99999999996,2.99999999997,2,1,1,0
ST-0691,2024-2025,Grade 9,C,2,84.05,85.47,89.44,84.3,94.01,73.75,89.48,86.87,85.92,0,99,1,1,1,98.25,Compassion,Shows respect to teachers and peers,SO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,1,1,1,0
ST-0692,2024-2025,Grade 5,C,4,96.79,84.56,71.58,82.48,79.61,95.13,98.77,85.85,86.85,0,100,0,1,0,99.5,Responsibility,Shows respect to teachers and peers,SO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,3,1,1,0
ST-0693,2025-2026,Grade 8,B,4,79.73,82.51,92.84,85.1,77.17,87.93,77.48,70.79,81.69,0,100,0,0,1,100.0,Respect,Completes assignments on time,AO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.0,1,1,1,0
ST-0694,2025-2026,Grade 9,C,2,88.04,91.64,66.07,93.52,73.84,68.88,81.69,79.6,80.41,0,100,0,1,1,99.5,Excellence,Practices honesty,AO,2,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,2,1,1,0
ST-0695,2025-2026,Grade 7,A,4,89.99,73.47,74.14,78.79,78.43,85.01,92.44,77.23,81.19,0,99,1,1,1,98.25,Excellence,Practices honesty,AO,4,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,1,1,1,0
ST-0696,2025-2026,Grade 7,B,3,77.92,82.86,78.67,85.09,79.15,91.22,95.0,99.51,86.18,0,99,1,0,1,98.75,Respect,Demonstrates effort and perseverance,AO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,3,1,1,0
ST-0697,2024-2025,Grade 6,D,2,58.23,86.3,83.12,74.78,75.79,80.61,82.9,81.74,77.93,0,100,0,0,1,100.0,Responsibility,Displays kindness and empathy,RO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.0,0.0,0,1,1,1
ST-0698,2024-2025,Grade 10,B,4,65.12,63.16,62.95,73.94,69.51,68.76,66.05,62.57,66.51,3,98,2,5,1,95.0,Respect,Completes assignments on time,RO,4,Needs follow-up on attendance and punctuality,Counseling,2025-04-15,Behavior concerns affecting learning,Improved,True,At Risk,1.99999999998,4.99999999995,0,1,1,1
ST-0699,2025-2026,Grade 4,D,4,99.24,74.0,93.83,89.34,81.99,76.27,77.98,81.33,84.25,0,100,0,1,1,99.5,Excellence,Completes assignments on time,AO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,2,1,1,0
ST-0700,2025-2026,Grade 4,D,3,80.23,87.83,76.96,88.38,82.6,92.94,79.34,74.41,82.84,0,99,1,2,1,97.75,Compassion,Demonstrates effort and perseverance,RO,3,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,1,1,1,0
ST-0701,2025-2026,Grade 9,A,3,78.42,77.93,71.32,73.11,80.11,79.99,79.51,73.38,76.72,0,100,0,2,0,99.0,Respect,Practices honesty,SO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,0,1,1,0
ST-0702,2025-2026,Grade 9,A,2,82.43,76.1,77.76,89.06,80.25,78.49,76.82,81.23,80.27,0,100,0,0,0,100.0,Excellence,Displays kindness and empathy,AO,2,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,0.0,0,1,1,0
ST-0703,2025-2026,Grade 8,C,2,67.77,88.14,77.97,62.93,63.69,75.8,68.88,79.24,73.05,2,100,0,2,1,99.0,Integrity,Practices honesty,SO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,0.0,1.99999999998,0,1,1,1
ST-0704,2024-2025,Grade 8,D,3,72.94,74.87,80.63,94.43,79.86,89.61,78.86,83.65,81.86,0,99,1,2,0,97.75,Compassion,Demonstrates effort and perseverance,SO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,1,1,1,0
ST-0705,2025-2026,Grade 5,A,1,85.79,89.4,97.19,80.48,68.69,91.96,82.13,75.54,83.9,0,100,0,2,1,99.0,Responsibility,Displays kindness and empathy,SO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,2,1,1,0
ST-0706,2024-2025,Grade 6,C,4,88.1,87.23,89.42,79.78,70.39,82.17,83.4,84.18,83.08,0,95,5,5,1,91.25,Compassion,Practices honesty,NO,4,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,4.99999999995,4.99999999995,0,1,1,1
ST-0707,2025-2026,Grade 10,C,2,81.82,84.4,79.46,93.1,85.33,76.2,70.38,85.61,82.04,0,99,1,2,1,97.75,Responsibility,Displays kindness and empathy,RO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,1,1,1,0
